variable,type,sex,value,iso3,survey_year,region
registration,statistic,female,,UGA,2010,central 2
registration,numerator,female,,UGA,2010,central 2
registration,denominator,female,0,UGA,2010,central 2
registration,statistic,male,,UGA,2010,east central
registration,numerator,male,,UGA,2010,east central
registration,denominator,male,0,UGA,2010,east central
registration,statistic,female,,UGA,2010,east central
registration,numerator,female,,UGA,2010,east central
registration,denominator,female,0,UGA,2010,east central
registration,statistic,male,,UGA,2010,kampala
registration,numerator,male,,UGA,2010,kampala
registration,denominator,male,0,UGA,2010,kampala
registration,statistic,female,,UGA,2010,kampala
registration,numerator,female,,UGA,2010,kampala
registration,denominator,female,0,UGA,2010,kampala
registration,statistic,male,,UGA,2010,mid eastern
registration,numerator,male,,UGA,2010,mid eastern
registration,denominator,male,0,UGA,2010,mid eastern
registration,statistic,female,,UGA,2010,mid eastern
registration,numerator,female,,UGA,2010,mid eastern
registration,denominator,female,0,UGA,2010,mid eastern
registration,statistic,male,,UGA,2010,mid northern
registration,numerator,male,,UGA,2010,mid northern
registration,denominator,male,0,UGA,2010,mid northern
registration,statistic,female,,UGA,2010,mid northern
registration,numerator,female,,UGA,2010,mid northern
registration,denominator,female,0,UGA,2010,mid northern
registration,statistic,male,,UGA,2010,mid western
registration,numerator,male,,UGA,2010,mid western
registration,denominator,male,0,UGA,2010,mid western
registration,statistic,female,,UGA,2010,mid western
registration,numerator,female,,UGA,2010,mid western
registration,denominator,female,0,UGA,2010,mid western
registration,statistic,male,,UGA,2010,north east
registration,numerator,male,,UGA,2010,north east
registration,denominator,male,0,UGA,2010,north east
registration,statistic,female,,UGA,2010,north east
registration,numerator,female,,UGA,2010,north east
registration,denominator,female,0,UGA,2010,north east
registration,statistic,male,,UGA,2010,south
registration,numerator,male,,UGA,2010,south
registration,denominator,male,0,UGA,2010,south
registration,statistic,female,,UGA,2010,south
registration,numerator,female,,UGA,2010,south
registration,denominator,female,0,UGA,2010,south
registration,statistic,male,,UGA,2010,west nile
registration,numerator,male,,UGA,2010,west nile
registration,denominator,male,0,UGA,2010,west nile
registration,statistic,female,,UGA,2010,west nile
registration,numerator,female,,UGA,2010,west nile
registration,denominator,female,0,UGA,2010,west nile
mortality,statistic,male,0.118033994603282,UGA,2010,west nile
mortality,numerator,male,41.558666,UGA,2010,west nile
mortality,denominator,male,352.090651,UGA,2010,west nile
mortality,statistic,female,0.131733091339498,UGA,2010,west nile
mortality,numerator,female,49.4581445,UGA,2010,west nile
mortality,denominator,female,375.44207,UGA,2010,west nile
stunting,statistic,male,,UGA,2010,west nile
stunting,numerator,male,,UGA,2010,west nile
stunting,denominator,male,0,UGA,2010,west nile
stunting,statistic,female,,UGA,2010,west nile
stunting,numerator,female,,UGA,2010,west nile
stunting,denominator,female,0,UGA,2010,west nile
education,statistic,male,,UGA,2010,west nile
education,numerator,male,,UGA,2010,west nile
education,denominator,male,0,UGA,2010,west nile
education,statistic,female,,UGA,2010,west nile
education,numerator,female,,UGA,2010,west nile
education,denominator,female,0,UGA,2010,west nile
registration,statistic,male,0.448883434777336,UGA,2011,kampala
registration,numerator,male,99.722766,UGA,2011,kampala
registration,denominator,male,222.157376,UGA,2011,kampala
registration,statistic,female,0.445726401496282,UGA,2011,kampala
registration,numerator,female,100.73476,UGA,2011,kampala
registration,denominator,female,226.001331,UGA,2011,kampala
registration,statistic,male,0.428248462547696,UGA,2011,central 1
registration,numerator,male,192.923213,UGA,2011,central 1
registration,denominator,male,450.49365,UGA,2011,central 1
registration,statistic,female,0.41409583054859,UGA,2011,central 1
registration,numerator,female,181.016313,UGA,2011,central 1
registration,denominator,female,437.136285,UGA,2011,central 1
registration,statistic,male,0.337311222173341,UGA,2011,central 2
registration,numerator,male,151.841806,UGA,2011,central 2
registration,denominator,male,450.153437,UGA,2011,central 2
registration,statistic,female,0.321087318199587,UGA,2011,central 2
registration,numerator,female,140.239734,UGA,2011,central 2
registration,denominator,female,436.765098,UGA,2011,central 2
registration,statistic,male,0.252521980598775,UGA,2011,east central
registration,numerator,male,118.828977,UGA,2011,east central
registration,denominator,male,470.568846,UGA,2011,east central
registration,statistic,female,0.274225071250274,UGA,2011,east central
registration,numerator,female,131.747802,UGA,2011,east central
registration,denominator,female,480.43675,UGA,2011,east central
registration,statistic,male,0.325142114865491,UGA,2011,eastern
registration,numerator,male,220.29014,UGA,2011,eastern
registration,denominator,male,677.519552,UGA,2011,eastern
registration,statistic,female,0.345376092592321,UGA,2011,eastern
registration,numerator,female,254.704765,UGA,2011,eastern
registration,denominator,female,737.470747,UGA,2011,eastern
registration,statistic,male,0.304471415516792,UGA,2011,north
registration,numerator,male,110.621972,UGA,2011,north
registration,denominator,male,363.324655,UGA,2011,north
registration,statistic,female,0.333813148942765,UGA,2011,north
registration,numerator,female,129.683604,UGA,2011,north
registration,denominator,female,388.491599,UGA,2011,north
registration,statistic,male,0.119212935888447,UGA,2011,karamoja
registration,numerator,male,17.867379,UGA,2011,karamoja
registration,denominator,male,149.877854,UGA,2011,karamoja
registration,statistic,female,0.103929666176786,UGA,2011,karamoja
registration,numerator,female,17.143015,UGA,2011,karamoja
registration,denominator,female,164.948235,UGA,2011,karamoja
registration,statistic,male,0.179886424816179,UGA,2011,west-nile
registration,numerator,male,50.550609,UGA,2011,west-nile
registration,denominator,male,281.014029,UGA,2011,west-nile
registration,statistic,female,0.181038917558767,UGA,2011,west-nile
registration,numerator,female,46.292885,UGA,2011,west-nile
registration,denominator,female,255.706815,UGA,2011,west-nile
registration,statistic,male,0.364293676781964,UGA,2011,western
registration,numerator,male,243.590772,UGA,2011,western
registration,denominator,male,668.665935,UGA,2011,western
registration,statistic,female,0.339003760059388,UGA,2011,western
registration,numerator,female,199.201594,UGA,2011,western
registration,denominator,female,587.608804,UGA,2011,western
registration,statistic,male,0.132347847741959,UGA,2011,southwest
registration,numerator,male,69.465573,UGA,2011,southwest
registration,denominator,male,524.871195,UGA,2011,southwest
registration,statistic,female,0.135249676608365,UGA,2011,southwest
registration,numerator,female,71.586005,UGA,2011,southwest
registration,denominator,female,529.287809,UGA,2011,southwest
mortality,statistic,male,0.130229151929452,UGA,2011,southwest
mortality,numerator,male,154.0977185,UGA,2011,southwest
mortality,denominator,male,1183.281287,UGA,2011,southwest
mortality,statistic,female,0.116035318987815,UGA,2011,southwest
mortality,numerator,female,131.539896,UGA,2011,southwest
mortality,denominator,female,1133.619463,UGA,2011,southwest
stunting,statistic,male,0.476578884749057,UGA,2011,southwest
stunting,numerator,male,66.561816,UGA,2011,southwest
stunting,denominator,male,139.665894,UGA,2011,southwest
stunting,statistic,female,0.393283781782797,UGA,2011,southwest
stunting,numerator,female,64.562345,UGA,2011,southwest
stunting,denominator,female,164.162236,UGA,2011,southwest
education,statistic,male,0.109265392057378,UGA,2011,southwest
education,numerator,male,102.433664,UGA,2011,southwest
education,denominator,male,937.475829,UGA,2011,southwest
education,statistic,female,0.0424917795043846,UGA,2011,southwest
education,numerator,female,49.72417,UGA,2011,southwest
education,denominator,female,1170.206816,UGA,2011,southwest
registration,statistic,male,0.480376569809514,UGA,2011,east central
registration,numerator,male,287.14708,UGA,2011,east central
registration,denominator,male,597.754133,UGA,2011,east central
registration,statistic,female,0.453699552649141,UGA,2011,east central
registration,numerator,female,269.995999,UGA,2011,east central
registration,denominator,female,595.098667,UGA,2011,east central
registration,statistic,male,0.323825097362937,UGA,2011,mid western
registration,numerator,male,204.39903,UGA,2011,mid western
registration,denominator,male,631.201941,UGA,2011,mid western
registration,statistic,female,0.311389889041948,UGA,2011,mid western
registration,numerator,female,220.00705,UGA,2011,mid western
registration,denominator,female,706.532414,UGA,2011,mid western
registration,statistic,male,0.205041011698278,UGA,2011,mid eastern
registration,numerator,male,122.803906,UGA,2011,mid eastern
registration,denominator,male,598.923625,UGA,2011,mid eastern
registration,statistic,female,0.241536392088721,UGA,2011,mid eastern
registration,numerator,female,140.193179,UGA,2011,mid eastern
registration,denominator,female,580.422593,UGA,2011,mid eastern
registration,statistic,male,0.411439620872103,UGA,2011,west nile
registration,numerator,male,140.854232,UGA,2011,west nile
registration,denominator,male,342.344842,UGA,2011,west nile
registration,statistic,female,0.424064368390518,UGA,2011,west nile
registration,numerator,female,136.610037,UGA,2011,west nile
registration,denominator,female,322.144578,UGA,2011,west nile
registration,statistic,male,0.444189123533139,UGA,2011,north east
registration,numerator,male,252.191076,UGA,2011,north east
registration,denominator,male,567.756081,UGA,2011,north east
registration,statistic,female,0.457214929248372,UGA,2011,north east
registration,numerator,female,234.227241,UGA,2011,north east
registration,denominator,female,512.291323,UGA,2011,north east
registration,statistic,male,0.288632643394276,UGA,2011,south western
registration,numerator,male,172.290379,UGA,2011,south western
registration,denominator,male,596.919243,UGA,2011,south western
registration,statistic,female,0.259470721396961,UGA,2011,south western
registration,numerator,female,139.608245,UGA,2011,south western
registration,denominator,female,538.05009,UGA,2011,south western
registration,statistic,male,0.748750439669593,UGA,2011,mid northern
registration,numerator,male,388.086719,UGA,2011,mid northern
registration,denominator,male,518.312509,UGA,2011,mid northern
registration,statistic,female,0.768739198002574,UGA,2011,mid northern
registration,numerator,female,420.798433,UGA,2011,mid northern
registration,denominator,female,547.387767,UGA,2011,mid northern
registration,statistic,male,0.280894140082143,UGA,2011,central 1
registration,numerator,male,174.815888,UGA,2011,central 1
registration,denominator,male,622.355055,UGA,2011,central 1
registration,statistic,female,0.306872788773157,UGA,2011,central 1
registration,numerator,female,153.547637,UGA,2011,central 1
registration,denominator,female,500.362504,UGA,2011,central 1
registration,statistic,male,0.329278288738749,UGA,2011,central 2
registration,numerator,male,171.969968,UGA,2011,central 2
registration,denominator,male,522.263307,UGA,2011,central 2
registration,statistic,female,0.302780744662376,UGA,2011,central 2
registration,numerator,female,176.940801,UGA,2011,central 2
registration,denominator,female,584.38591,UGA,2011,central 2
registration,statistic,male,0.49218465290654,UGA,2011,kampala
registration,numerator,male,127.197821,UGA,2011,kampala
registration,denominator,male,258.435163,UGA,2011,kampala
registration,statistic,female,0.527391565626538,UGA,2011,kampala
registration,numerator,female,109.53883,UGA,2011,kampala
registration,denominator,female,207.699245,UGA,2011,kampala
mortality,statistic,male,,UGA,2011,kampala
mortality,numerator,male,,UGA,2011,kampala
mortality,denominator,male,,UGA,2011,kampala
mortality,statistic,female,,UGA,2011,kampala
mortality,numerator,female,,UGA,2011,kampala
mortality,denominator,female,,UGA,2011,kampala
stunting,statistic,male,,UGA,2011,kampala
stunting,numerator,male,,UGA,2011,kampala
stunting,denominator,male,0,UGA,2011,kampala
stunting,statistic,female,,UGA,2011,kampala
stunting,numerator,female,,UGA,2011,kampala
stunting,denominator,female,0,UGA,2011,kampala
education,statistic,male,0.423423121322005,UGA,2011,kampala
education,numerator,male,235.417054,UGA,2011,kampala
education,denominator,male,555.985354,UGA,2011,kampala
education,statistic,female,0.215865411737866,UGA,2011,kampala
education,numerator,female,151.724392,UGA,2011,kampala
education,denominator,female,702.865692,UGA,2011,kampala
registration,statistic,male,,UGA,2015,kampala
registration,numerator,male,,UGA,2015,kampala
registration,denominator,male,0,UGA,2015,kampala
registration,statistic,female,,UGA,2015,kampala
registration,numerator,female,,UGA,2015,kampala
registration,denominator,female,0,UGA,2015,kampala
registration,statistic,male,,UGA,2015,central 2
registration,numerator,male,,UGA,2015,central 2
registration,denominator,male,0,UGA,2015,central 2
registration,statistic,female,,UGA,2015,central 2
registration,numerator,female,,UGA,2015,central 2
registration,denominator,female,0,UGA,2015,central 2
registration,statistic,male,,UGA,2015,central 1
registration,numerator,male,,UGA,2015,central 1
registration,denominator,male,0,UGA,2015,central 1
registration,statistic,female,,UGA,2015,central 1
registration,numerator,female,,UGA,2015,central 1
registration,denominator,female,0,UGA,2015,central 1
registration,statistic,male,,UGA,2015,east central
registration,numerator,male,,UGA,2015,east central
registration,denominator,male,0,UGA,2015,east central
registration,statistic,female,,UGA,2015,east central
